timestamp,heat,elec,cool,request,revenue,penalty,downtime
2025-01-01 00:00:00,8.902439958446383,1.171028328637181,0.5007392918581767,0.4158809564329936,0.0,0.0,False
2025-01-01 01:00:00,9.227017219682446,1.357376608035433,0.4726490521065321,0.0,0.0,0.0,False
2025-01-01 02:00:00,8.892768991298988,1.0483361598841372,0.4267792107554851,0.0,0.0,0.0,False
2025-01-01 03:00:00,9.323495833199615,1.177140990913096,0.36540080374288975,0.0,0.0,0.0,False
2025-01-01 04:00:00,9.131872527229412,1.2765164136976068,0.43917640783350537,0.0,0.04145657476941641,0.0,False
2025-01-01 05:00:00,9.24271750830221,1.491087986620046,0.49116557246437426,0.0,0.04147894284657768,0.0,False
2025-01-01 06:00:00,9.25070448192941,1.670548051179925,0.45935617976254084,0.0,0.0,0.0,False
2025-01-01 07:00:00,9.05436631716926,1.7887313832989373,0.5664340883081233,0.23666136029573132,0.0,0.0,False
2025-01-01 08:00:00,9.424259263489354,2.313075530441733,0.5130042157506088,0.0,0.0,0.08607796315290477,False
2025-01-01 09:00:00,9.133242727610972,2.486445457479625,0.5254605625231527,0.0,0.0,0.0,False
2025-01-01 10:00:00,9.452852030345923,3.1598462242850047,0.5368590389898478,0.0,0.0,0.0,False
2025-01-01 11:00:00,9.096423716988362,3.0587422456776205,0.494616501575246,0.0,0.0,0.1270397856219465,False
2025-01-01 12:00:00,9.260528373431358,3.3321337282916157,0.638476707817313,0.0,0.0,0.0,False
2025-01-01 13:00:00,9.126990021949535,3.4644132428046523,0.6261675374896523,0.0,0.0,0.0,False
2025-01-01 14:00:00,8.897990400853729,3.481114764851855,0.725116201041809,0.0,0.0,0.0,False
2025-01-01 15:00:00,9.32152986741669,3.551966862936337,0.6430875675788913,0.0,0.0,0.20613602144860615,False
2025-01-01 16:00:00,8.977564743914225,3.2549322836470274,0.7558149485077195,0.0,0.0,0.0,False
2025-01-01 17:00:00,9.274574723944912,3.040367537870751,0.8118352500705945,0.0,0.0,0.0,False
2025-01-01 18:00:00,8.957074696363426,2.9008577598317578,0.6720080474707912,0.0,0.11241462706446825,0.0,False
2025-01-01 19:00:00,9.235871933749893,2.654468092143243,0.7155554674210842,0.0,0.0,0.0,False
2025-01-01 20:00:00,8.78192501271271,2.203077048808851,0.7193714075154233,0.0,0.0,0.0,False
2025-01-01 21:00:00,9.263263746942362,2.077470704970744,0.5475085992915152,0.0,0.0,0.1984967314915656,False
2025-01-01 22:00:00,9.201161908759618,1.7199771974828115,0.6264984226247886,0.0,0.0,0.1981805874886165,False
2025-01-01 23:00:00,9.106341513695668,1.4897408030597652,0.5300472490810818,0.0,0.0,0.0,False
2025-01-02 00:00:00,8.99179860617637,1.348423887607247,0.5650442264747886,0.0,0.0,0.0,False
